TARGET	OBESERVATIONS	MIN AA	MAX AA	SETTING	ARM	MEAN FLUX	STD FLUX	INTERSTELLAR V	MOLECULE 	PEAK WAVE	PEAK FLUX
HD167971	HD167971_w860_redl_20140920_O12	7573	7688	860	redl	6459.465945	0.4540018726	0	C70p	0	0
HD167971	HD167971_w860_redl_20140920_O6	7046	7152	860	redl	22503.2292	1.169013251	0	C70p	0	0
HD167971	HD167971_w860_redl_20140920_O7	7128	7236	860	redl	15613.00829	0.5687106492	0	C70p	0	0
HD167971	HD167971_w860_redl_20140920_O13	7669	7786	860	redl	8270.076863	0.07313750538	0	C70p	0	0
HD169454	HD169454_w564_redl_20160714_O19	5317	5396	564	redl	1446.686192	0.01225071888	0		0	0
HD169454	HD169454_w564_redl_20160714_O6	4773	4844	564	redl	1145.852422	0.01975341574	0		0	0
HD169454	HD169454_w564_redl_20160724_O21	5412	5492	564	redl	1900.277039	0.02937273892	0		0	0
HD169454	HD169454_w564_redl_20160714_O23	5510	5592	564	redl	1418.294607	0.01465362764	0		0	0
HD169454	HD169454_w564_redl_20160714_O15	5137	5213	564	redl	1288.429945	0.01648536733	0		0	0
HD169454	HD169454_w564_redl_20160724_O17	5225	5303	564	redl	1781.555934	0.04693541852	0		0	0
HD169454	HD169454_w564_redl_20160724_O3	4663	4732	564	redl	1414.619709	0.05739118016	0		0	0
HD169454	HD169454_w564_redl_20160724_O2	4628	4696	564	redl	1379.663943	0.1091153536	0		0	0
HD169454	HD169454_w564_redl_20160724_O16	5181	5258	564	redl	1724.890674	0.04726859497	0		0	0
HD169454	HD169454_w564_redl_20160714_O14	5094	5169	564	redl	1259.236899	0.01688229818	0		0	0
HD169454	HD169454_w564_redl_20160714_O22	5460	5542	564	redl	1439.951893	0.01813247172	0		0	0
HD169454	HD169454_w564_redl_20160724_O20	5364	5444	564	redl	1905.863152	0.03162603587	0		0	0
HD169454	HD169454_w564_redl_20160714_O7	4811	4882	564	redl	1162.410811	0.06898310454	0		0	0
HD169454	HD169454_w564_redl_20160714_O18	5271	5349	564	redl	1413.933093	0.01488074818	0		0	0
HD169454	HD169454_w564_redl_20160714_O13	5051	5126	564	redl	1231.651096	0.01390579271	0		0	0
HD169454	HD169454_w564_redl_20160724_O11	4969	5042	564	redl	1514.29764	0.05177952771	0		0	0
HD169454	HD169454_w564_redl_20160724_O5	4736	4806	564	redl	1446.986784	0.05016576958	0		0	0
HD169454	HD169454_w564_redl_20160724_O9	4889	4961	564	redl	1461.583448	0.06286270585	0		0	0
HD169454	HD169454_w564_redl_20160714_O24	5567	5643	564	redl	1411.182189	0.01447537129	0		0	0
HD169454	HD169454_w564_redl_20160724_O8	4850	4921	564	redl	1469.302639	0.06569143109	0		0	0
HD169454	HD169454_w564_redl_20160714_O1	4593	4660	564	redl	706.0343865	0.7284790643	0		0	0
HD169454	HD169454_w564_redl_20160724_O4	4699	4769	564	redl	1425.907889	0.04973260449	0		0	0
HD169454	HD169454_w564_redl_20160724_O10	4928	5001	564	redl	1494.972843	0.04263267337	0		0	0
HD169454	HD169454_w564_redl_20160714_O12	5010	5084	564	redl	1197.294283	0.02547978451	0		0	0
HD169454	HD169454_w564_redl_20160724_O7	4811	4882	564	redl	1486.936231	0.07223693678	0		0	0
HD169454	HD169454_w564_redl_20160724_O13	5051	5126	564	redl	1600.261136	0.04534591169	0		0	0
HD169454	HD169454_w564_redl_20160714_O11	4969	5042	564	redl	1172.087271	0.02244003476	0		0	0
HD169454	HD169454_w564_redl_20160714_O2	4628	4696	564	redl	1080.214686	0.08777664045	0		0	0
HD169454	HD169454_w564_redl_20160714_O3	4663	4732	564	redl	1105.027893	0.03491223373	0		0	0
HD169454	HD169454_w564_redl_20160724_O24	5566	5643	564	redl	1815.606367	0.01772800974	0		0	0
HD169454	HD169454_w564_redl_20160714_O10	4928	5001	564	redl	1158.62837	0.01561409798	0		0	0
HD169454	HD169454_w564_redl_20160724_O12	5010	5084	564	redl	1550.015741	0.05715116046	0		0	0
HD169454	HD169454_w564_redl_20160724_O6	4773	4844	564	redl	1469.235635	0.05160760985	0		0	0
HD169454	HD169454_w564_redl_20160714_O21	5412	5492	564	redl	1452.223335	0.01397953852	0		0	0
HD169454	HD169454_w564_redl_20160724_O23	5510	5592	564	redl	1861.203395	0.02414865931	0		0	0
HD169454	HD169454_w564_redl_20160714_O4	4700	4769	564	redl	1112.708545	0.02036543503	0		0	0
HD169454	HD169454_w564_redl_20160724_O19	5317	5396	564	redl	1886.578247	0.03988325987	0		0	0
HD169454	HD169454_w564_redl_20160714_O8	4850	4921	564	redl	1148.359501	0.0799722927	0		0	0
HD169454	HD169454_w564_redl_20160724_O1	4593	4660	564	redl	896.8416998	0.7615818417	0		0	0
HD169454	HD169454_w564_redl_20160724_O15	5137	5213	564	redl	1678.855738	0.04707508265	0		0	0
HD169454	HD169454_w564_redl_20160714_O17	5225	5303	564	redl	1369.120473	0.01621128655	0		0	0
HD169454	HD169454_w564_redl_20160714_O16	5181	5258	564	redl	1324.496637	0.01736075379	0		0	0
HD169454	HD169454_w564_redl_20160724_O14	5094	5169	564	redl	1638.199084	0.04508090484	0		0	0
HD169454	HD169454_w564_redl_20160714_O9	4889	4961	564	redl	1136.491848	0.03836762594	0		0	0
HD169454	HD169454_w564_redl_20160724_O18	5271	5349	564	redl	1841.331012	0.04565704646	0		0	0
HD169454	HD169454_w564_redl_20160714_O5	4736	4806	564	redl	1129.216773	0.01819999307	0		0	0
HD169454	HD169454_w564_redl_20160724_O22	5460	5542	564	redl	1887.45832	0.02204769054	0		0	0
HD169454	HD169454_w564_redl_20160714_O20	5364	5444	564	redl	1458.753651	0.0124901688	0		0	0
HD169454	HD169454_w564_redu_20160724_O6	5941	6030	564	redu	2247.474282	0.03534509719	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O11	6247	6341	564	redu	2684.01605	0.09239571413	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O13	6379	6475	564	redu	2438.471096	0.02919675221	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O3	5772	5858	564	redu	1374.16903	0.06302554414	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O2	5718	5803	564	redu	1279.486075	0.0489656412	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O12	6312	6407	564	redu	2285.899826	0.04390096078	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O10	6184	6276	564	redu	2500.414688	0.05766002528	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O7	6000	6090	564	redu	2269.709745	0.02955659767	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O15	6516	6614	564	redu	2767.305694	0.189238689	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O5	5884	5972	564	redu	1635.224534	0.1377819194	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O9	6121	6213	564	redu	1779.844235	0.02189644987	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O1	5664	5749	564	redu	1605.369051	0.139265067	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O8	6060	6151	564	redu	1746.382629	0.01575231912	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O4	5827	5915	564	redu	1508.17418	0.150900255	0	C60	0	0
HD169454	HD169454_w564_redu_20160714_O14	6446	6543	564	redu	2522.253308	0.02667662681	0	C60	0	0
HD169454	HD169454_w564_redu_20160724_O16	6590	6685	564	redu	3371.852385	0.02331147305	0	C60	0	0
HD169454	HD169454_w564_redu_20160714_O7	6000	6090	564	redu	1727.155667	0.01689486304	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O15	6516	6614	564	redu	3567.695261	0.1174513522	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O2	5717	5803	564	redu	1669.831489	0.06225814659	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O3	5772	5858	564	redu	1801.385859	0.08632574335	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O14	6446	6543	564	redu	3318.156293	0.04051303297	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O16	6590	6686	564	redu	2573.765041	0.02733755215	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O6	5941	6030	564	redu	1715.224766	0.02256183956	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O4	5827	5914	564	redu	1968.258028	0.1588967298	0	C60	0	0
HD169454	HD169454_w564_redu_20160714_O1	5664	5749	564	redu	1249.90386	0.04673636538	0	C60	0	0
HD169454	HD169454_w564_redu_20160724_O8	6060	6151	564	redu	2299.905814	0.03091445149	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O11	6247	6341	564	redu	2040.334292	0.07453022857	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O13	6379	6474	564	redu	3215.203553	0.04066404571	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O12	6312	6407	564	redu	3015.076081	0.05952892458	0	C70	0	0
HD169454	HD169454_w564_redu_20160714_O10	6184	6276	564	redu	1897.273088	0.04153103147	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O9	6121	6213	564	redu	2345.83734	0.03598661114	0	C70	0	0
HD169454	HD169454_w564_redu_20160724_O5	5884	5972	564	redu	2135.558395	0.1449837414	0	C70	0	0
HD169454	HD169454_w860_redl_20160808_O18	8187	8312	860	redl	1977.336792	0.09822447268	0	C70	0	0
HD169454	HD169454_w860_redl_20160808_O9	7300	7411	860	redl	3047.231069	0.02768667855	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O4	6886	6990	860	redl	3524.351054	0.1105207274	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O16	7972	8094	860	redl	2042.578978	0.01387648503	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O20	8415	8543	860	redl	1771.867007	0.04050384505	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O14	7768	7886	860	redl	2395.089157	0.02002482941	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O5	6965	7070	860	redl	3770.834671	0.02167858557	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O8	7214	7323	860	redl	3012.165094	0.07592916817	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O9	7300	7411	860	redl	2815.478851	0.02170735147	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O4	6886	6990	860	redl	3828.138846	0.1102105147	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O15	7868	7988	860	redl	2309.227771	0.01854169549	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O5	6965	7070	860	redl	3471.040384	0.02166396278	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O17	8078	8201	860	redl	1927.803987	0.06339185966	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O8	7214	7323	860	redl	3227.873786	0.09172873221	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O19	8299	8426	860	redl	1927.183793	0.0462444009	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O12	7574	7689	860	redl	1910.548291	0.4430229787	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O3	6809	6911	860	redl	3938.769166	0.1746626678	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O10	7389	7501	860	redl	2688.069892	0.01739761659	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O2	6733	6835	860	redl	4036.393886	0.01614925363	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O11	7480	7594	860	redl	2538.292832	0.05635407444	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O3	6809	6911	860	redl	3612.742483	0.1789790995	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O2	6733	6834	860	redl	4396.549074	0.0112795496	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O13	7669	7786	860	redl	2409.50234	0.07216284774	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O1	6659	6759	860	redl	2847.24641	0.7801262793	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O10	7389	7501	860	redl	2920.877357	0.01479780067	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O12	7574	7689	860	redl	1745.999069	0.4502851036	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O1	6659	6759	860	redl	2598.449354	0.7831886891	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O13	7670	7786	860	redl	2217.228725	0.07439766494	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O11	7480	7594	860	redl	2760.987226	0.05336650946	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O14	7768	7886	860	redl	2207.001144	0.02158446435	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O6	7046	7152	860	redl	3323.14841	0.02025274915	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O20	8415	8543	860	redl	1919.456732	0.04360072734	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O18	8187	8312	860	redl	1856.25577	0.06391997407	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O7	7129	7237	860	redl	3385.545913	0.0904859817	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O16	7972	8093	860	redl	2209.702221	0.01378200035	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O17	8078	8201	860	redl	2057.622707	0.09312472084	0	C70p	0	0
HD169454	HD169454_w860_redl_20160808_O6	7046	7152	860	redl	3615.551326	0.01630867756	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O19	8299	8426	860	redl	1788.62899	0.03130420282	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O15	7869	7988	860	redl	2130.97638	0.01846820991	0	C70p	0	0
HD169454	HD169454_w860_redl_20160728_O7	7129	7237	860	redl	3154.362699	0.06667253103	0	C70p	0	0
HD170740	HD170740_w564_redl_20170701_O2	4628	4696	564	redl	1923.141668	0.02300553227	0		0	0
HD170740	HD170740_w564_redl_20150424_O8	4850	4922	564	redl	334.950666	0.1217390908	0		0	0
HD170740	HD170740_w564_redl_20140916_O3	4663	4732	564	redl	1036.332293	5.018977241	0		0	0
HD170740	HD170740_w564_redl_20140916_O20	5363	5443	564	redl	276.4196879	0.01896290206	0		0	0
HD170740	HD170740_w564_redl_20160612_O7	4811	4882	564	redl	1448.262443	0.1225942354	0		0	0
HD170740	HD170740_w564_redl_20170701_O16	5181	5258	564	redl	1617.747854	0.01068632513	0		0	0
HD170740	HD170740_w564_redl_20150424_O10	4929	5002	564	redl	349.0936019	0.01420686765	0		0	0
HD170740	HD170740_w564_redl_20160505_O1	4593	4661	564	redl	473.2419955	0.7729020135	0		0	0
HD170740	HD170740_w564_redl_20150424_O4	4700	4769	564	redl	388.4417821	0.03026695414	0		0	0
HD170740	HD170740_w564_redl_20170701_O20	5364	5444	564	redl	1619.308069	0.008707921481	0		0	0
HD170740	HD170740_w564_redl_20160505_O13	5052	5127	564	redl	641.1504076	0.01845988675	0		0	0
HD170740	HD170740_w564_redl_20140916_O16	5180	5257	564	redl	275.0088629	0.0301685438	0		0	0
HD170740	HD170740_w564_redl_20160612_O11	4969	5042	564	redl	1421.780126	0.03334137359	0		0	0
HD170740	HD170740_w564_redl_20160612_O10	4929	5001	564	redl	1454.748692	0.01403155323	0		0	0
HD170740	HD170740_w564_redl_20160505_O12	5010	5084	564	redl	635.3439584	0.03694800161	0		0	0
HD170740	HD170740_w564_redl_20140916_O17	5225	5303	564	redl	275.6136398	0.03061963146	0		0	0
HD170740	HD170740_w564_redl_20150424_O5	4737	4806	564	redl	385.1856798	0.0180291747	0		0	0
HD170740	HD170740_w564_redl_20170701_O21	5412	5492	564	redl	1578.255413	0.01246665148	0		0	0
HD170740	HD170740_w564_redl_20150424_O11	4969	5043	564	redl	341.7493797	0.03426046076	0		0	0
HD170740	HD170740_w564_redl_20160612_O6	4774	4844	564	redl	1590.113286	0.01758467576	0		0	0
HD170740	HD170740_w564_redl_20170701_O17	5225	5303	564	redl	1617.998963	0.01170411603	0		0	0
HD170740	HD170740_w564_redl_20140916_O21	5411	5492	564	redl	269.5254244	0.01633043167	0		0	0
HD170740	HD170740_w564_redl_20160505_O24	5567	5644	564	redl	563.8670242	0.02394323155	0		0	0
HD170740	HD170740_w564_redl_20150424_O9	4889	4961	564	redl	350.5100447	0.05292805754	0		0	0
HD170740	HD170740_w564_redl_20140916_O2	4627	4695	564	redl	2588.842088	5.430246127	0		0	0
HD170740	HD170740_w564_redl_20170701_O3	4664	4732	564	redl	1881.928044	0.03045264764	0		0	0
HD170740	HD170740_w564_redl_20170701_O8	4850	4921	564	redl	1602.313774	0.1164931891	0		0	0
HD170740	HD170740_w564_redl_20150424_O20	5364	5444	564	redl	344.0686692	0.0145743933	0		0	0
HD170740	HD170740_w564_redl_20150424_O2	4628	4696	564	redl	399.672429	0.02358701979	0		0	0
HD170740	HD170740_w564_redl_20140916_O9	4888	4960	564	redl	287.3499715	0.1031374387	0		0	0
HD170740	HD170740_w564_redl_20140916_O10	4928	5001	564	redl	283.2693938	0.04789288222	0		0	0
HD170740	HD170740_w564_redl_20160505_O15	5137	5214	564	redl	641.2848032	0.01932104346	0		0	0
HD170740	HD170740_w564_redl_20160612_O17	5226	5303	564	redl	1422.64173	0.02052631276	0		0	0
HD170740	HD170740_w564_redl_20170701_O4	4700	4769	564	redl	1857.73554	0.02705388088	0		0	0
HD170740	HD170740_w564_redl_20140916_O5	4736	4805	564	redl	405.7305247	0.8240467623	0		0	0
HD170740	HD170740_w564_redl_20160505_O23	5511	5593	564	redl	582.4375988	0.02051021474	0		0	0
HD170740	HD170740_w564_redl_20160612_O21	5412	5493	564	redl	1389.773203	0.011676539	0		0	0
HD170740	HD170740_w564_redl_20160612_O1	4593	4661	564	redl	1117.643141	0.7384373596	0		0	0
HD170740	HD170740_w564_redl_20170701_O10	4928	5001	564	redl	1662.182774	0.0113327823	0		0	0
HD170740	HD170740_w564_redl_20160505_O7	4812	4883	564	redl	649.9045783	0.1273718207	0		0	0
HD170740	HD170740_w564_redl_20150424_O16	5181	5258	564	redl	342.1358344	0.01961140701	0		0	0
HD170740	HD170740_w564_redl_20160505_O19	5317	5396	564	redl	650.1555609	0.02067895104	0		0	0
HD170740	HD170740_w564_redl_20160505_O6	4774	4844	564	redl	710.7682288	0.01760127409	0		0	0
HD170740	HD170740_w564_redl_20150424_O17	5226	5304	564	redl	342.8208859	0.02113723975	0		0	0
HD170740	HD170740_w564_redl_20160505_O18	5271	5350	564	redl	646.9587984	0.02150411222	0		0	0
HD170740	HD170740_w564_redl_20170701_O11	4969	5042	564	redl	1625.033991	0.03179208754	0		0	0
HD170740	HD170740_w564_redl_20160612_O20	5364	5444	564	redl	1425.10249	0.00936063464	0		0	0
HD170740	HD170740_w564_redl_20160505_O22	5461	5542	564	redl	607.79193	0.02311445771	0		0	0
HD170740	HD170740_w564_redl_20140916_O4	4699	4768	564	redl	603.814295	3.663471424	0		0	0
HD170740	HD170740_w564_redl_20170701_O5	4736	4806	564	redl	1848.48714	0.009875715547	0		0	0
HD170740	HD170740_w564_redl_20160612_O16	5181	5258	564	redl	1420.788014	0.01930576459	0		0	0
HD170740	HD170740_w564_redl_20140916_O11	4968	5042	564	redl	275.6604745	0.04749522485	0		0	0
HD170740	HD170740_w564_redl_20160505_O14	5094	5170	564	redl	640.3642326	0.02045302738	0		0	0
HD170740	HD170740_w564_redl_20150424_O3	4664	4732	564	redl	391.2134245	0.0322739261	0		0	0
HD170740	HD170740_w564_redl_20140916_O8	4849	4921	564	redl	281.6174662	0.1885747019	0		0	0
HD170740	HD170740_w564_redl_20150424_O21	5412	5493	564	redl	335.8334479	0.01535766597	0		0	0
HD170740	HD170740_w564_redl_20170701_O9	4889	4961	564	redl	1670.903979	0.05061868571	0		0	0
HD170740	HD170740_w564_redl_20160612_O15	5137	5213	564	redl	1420.612059	0.02128783286	0		0	0
HD170740	HD170740_w564_redl_20160505_O17	5226	5303	564	redl	642.9993303	0.02034048322	0		0	0
HD170740	HD170740_w564_redl_20140916_O12	5009	5083	564	redl	272.9460485	0.05414209993	0		0	0
HD170740	HD170740_w564_redl_20150424_O18	5271	5350	564	redl	345.3941881	0.02173223907	0		0	0
HD170740	HD170740_w564_redl_20160505_O9	4889	4961	564	redl	657.3902069	0.05167588038	0		0	0
HD170740	HD170740_w564_redl_20170701_O24	5567	5643	564	redl	1416.064833	0.01062282446	0		0	0
HD170740	HD170740_w564_redl_20150424_O22	5461	5542	564	redl	324.7405859	0.01534216536	0		0	0
HD170740	HD170740_w564_redl_20160612_O19	5317	5396	564	redl	1437.983424	0.01806263095	0		0	0
HD170740	HD170740_w564_redl_20160505_O5	4737	4806	564	redl	718.2849111	0.0154175165	0		0	0
HD170740	HD170740_w564_redl_20150424_O14	5094	5170	564	redl	341.324542	0.0217657394	0		0	0
HD170740	HD170740_w564_redl_20170701_O12	5010	5084	564	redl	1612.63939	0.0344126254	0		0	0
HD170740	HD170740_w564_redl_20160612_O3	4664	4732	564	redl	1640.449668	0.03645974257	0		0	0
HD170740	HD170740_w564_redl_20160612_O23	5510	5592	564	redl	1287.976446	0.01188172482	0		0	0
HD170740	HD170740_w564_redl_20140916_O24	5567	5643	564	redl	240.263917	0.01228379666	0		0	0
HD170740	HD170740_w564_redl_20160505_O21	5412	5493	564	redl	628.8998818	0.02056680905	0		0	0
HD170740	HD170740_w564_redl_20140916_O7	4811	4882	564	redl	302.9486402	0.3255786397	0		0	0
HD170740	HD170740_w564_redl_20170701_O6	4773	4844	564	redl	1823.143756	0.0117600377	0		0	0
HD170740	HD170740_w564_redl_20170701_O7	4811	4882	564	redl	1659.622901	0.1274506921	0		0	0
HD170740	HD170740_w564_redl_20140916_O6	4773	4843	564	redl	354.8404642	0.4853249709	0		0	0
HD170740	HD170740_w564_redl_20160505_O20	5364	5444	564	redl	644.9688438	0.02095919519	0		0	0
HD170740	HD170740_w564_redl_20160612_O22	5461	5542	564	redl	1343.562125	0.01128466848	0		0	0
HD170740	HD170740_w564_redl_20170701_O13	5052	5126	564	redl	1625.541764	0.01041201538	0		0	0
HD170740	HD170740_w564_redl_20160612_O2	4628	4696	564	redl	1676.97814	0.03204183195	0		0	0
HD170740	HD170740_w564_redl_20160505_O4	4700	4769	564	redl	720.830701	0.02939787574	0		0	0
HD170740	HD170740_w564_redl_20150424_O15	5137	5214	564	redl	341.745762	0.02015299519	0		0	0
HD170740	HD170740_w564_redl_20160612_O18	5271	5349	564	redl	1432.062085	0.02117242964	0		0	0
HD170740	HD170740_w564_redl_20150424_O23	5511	5593	564	redl	311.4539893	0.01454938638	0		0	0
HD170740	HD170740_w564_redl_20150424_O1	4593	4661	564	redl	267.4287273	0.725572592	0		0	0
HD170740	HD170740_w564_redl_20160505_O16	5181	5258	564	redl	642.1569989	0.01901771148	0		0	0
HD170740	HD170740_w564_redl_20140916_O13	5051	5126	564	redl	275.0782444	0.03367358845	0		0	0
HD170740	HD170740_w564_redl_20150424_O19	5317	5397	564	redl	347.0594179	0.01975344831	0		0	0
HD170740	HD170740_w564_redl_20160505_O8	4850	4922	564	redl	628.0584955	0.1192392381	0		0	0
HD170740	HD170740_w564_redl_20160612_O14	5094	5170	564	redl	1419.994088	0.02191960743	0		0	0
HD170740	HD170740_w564_redl_20140916_O18	5270	5349	564	redl	277.4672312	0.03064893912	0		0	0
HD170740	HD170740_w564_redl_20150424_O12	5010	5084	564	redl	339.2301135	0.04449452031	0		0	0
HD170740	HD170740_w564_redl_20160505_O3	4664	4732	564	redl	730.1323698	0.04681990904	0		0	0
HD170740	HD170740_w564_redl_20170701_O14	5094	5169	564	redl	1619.832385	0.01424960053	0		0	0
HD170740	HD170740_w564_redl_20160612_O5	4736	4806	564	redl	1611.995934	0.02307156943	0		0	0
HD170740	HD170740_w564_redl_20140916_O22	5460	5541	564	redl	260.1598349	0.012564046	0		0	0
HD170740	HD170740_w564_redl_20140916_O1	4592	4660	564	redl	4002.938292	3.561817428	0		0	0
HD170740	HD170740_w564_redl_20160612_O13	5052	5126	564	redl	1422.588161	0.02069821915	0		0	0
HD170740	HD170740_w564_redl_20170701_O18	5271	5349	564	redl	1626.722076	0.01286493372	0		0	0
HD170740	HD170740_w564_redl_20160612_O9	4889	4961	564	redl	1461.866725	0.05335286812	0		0	0
HD170740	HD170740_w564_redl_20140916_O14	5093	5169	564	redl	274.3090305	0.03319355767	0		0	0
HD170740	HD170740_w564_redl_20160505_O11	4969	5043	564	redl	640.5042911	0.03455092062	0		0	0
HD170740	HD170740_w564_redl_20170701_O22	5461	5542	564	redl	1523.183987	0.01703914506	0		0	0
HD170740	HD170740_w564_redl_20150424_O6	4774	4844	564	redl	380.3777043	0.01560527911	0		0	0
HD170740	HD170740_w564_redl_20150424_O24	5567	5644	564	redl	301.021579	0.01401308793	0		0	0
HD170740	HD170740_w564_redl_20170701_O23	5510	5592	564	redl	1458.761146	0.01432306082	0		0	0
HD170740	HD170740_w564_redl_20150424_O7	4812	4883	564	redl	346.9890365	0.1246621287	0		0	0
HD170740	HD170740_w564_redl_20140916_O15	5136	5213	564	redl	274.507568	0.03289258841	0		0	0
HD170740	HD170740_w564_redl_20160505_O10	4929	5002	564	redl	654.7954462	0.01834766338	0		0	0
HD170740	HD170740_w564_redl_20170701_O19	5317	5396	564	redl	1633.097694	0.0112179321	0		0	0
HD170740	HD170740_w564_redl_20160612_O8	4850	4921	564	redl	1400.035621	0.1261402765	0		0	0
HD170740	HD170740_w564_redl_20160612_O12	5010	5084	564	redl	1410.332264	0.04212735824	0		0	0
HD170740	HD170740_w564_redl_20170701_O1	4593	4660	564	redl	1284.556534	0.7189246528	0		0	0
HD170740	HD170740_w564_redl_20140916_O23	5510	5592	564	redl	249.4014302	0.01277352367	0		0	0
HD170740	HD170740_w564_redl_20160612_O24	5567	5644	564	redl	1242.671996	0.01030040489	0		0	0
HD170740	HD170740_w564_redl_20170701_O15	5137	5213	564	redl	1618.976884	0.01201279284	0		0	0
HD170740	HD170740_w564_redl_20160612_O4	4700	4769	564	redl	1619.643169	0.0376705603	0		0	0
HD170740	HD170740_w564_redl_20140916_O19	5316	5396	564	redl	278.7219527	0.02726814773	0		0	0
HD170740	HD170740_w564_redl_20150424_O13	5052	5127	564	redl	341.9095935	0.0184269065	0		0	0
HD170740	HD170740_w564_redl_20160505_O2	4628	4696	564	redl	744.4947535	0.02560965364	0		0	0
HD170740	HD170740_w564_redu_20150424_O1	5665	5749	564	redu	259.789749	0.01851490887	0		0	0
HD170740	HD170740_w564_redu_20170701_O10	6184	6277	564	redu	1463.888885	0.03143421951	0	C70	0	0
HD170740	HD170740_w564_redu_20150424_O16	6591	6686	564	redu	368.1841057	0.0215708707	0	C70	0	0
HD170740	HD170740_w564_redu_20160505_O8	6061	6152	564	redu	573.6607433	0.02402844013	0	C70	0	0
HD170740	HD170740_w564_redu_20140916_O6	5941	6030	564	redu	255.9870838	0.01340212306	0	C70	0	0
HD170740	HD170740_w564_redu_20140916_O10	6183	6276	564	redu	262.6154979	0.02930721837	0	C70	0	0
HD170740	HD170740_w564_redu_20160505_O15	6516	6614	564	redu	683.5593122	0.08891755059	0	C70	0	0
HD170740	HD170740_w564_redu_20170701_O7	6000	6090	564	redu	1416.743635	0.006012229844	0	C70	0	0
HD170740	HD170740_w564_redu_20160505_O4	5828	5915	564	redu	535.4963663	0.09150630396	0	C60	0	0
HD170740	HD170740_w564_redu_20160612_O2	5718	5803	564	redu	1067.315348	0.02625040323	0	C60	0	0
HD170740	HD170740_w564_redu_20160612_O3	5772	5859	564	redu	1110.9929	0.04636814657	0	C60	0	0
HD170740	HD170740_w564_redu_20160505_O5	5884	5973	564	redu	569.3388163	0.07636065095	0	C70	0	0
HD170740	HD170740_w564_redu_20170701_O6	5942	6031	564	redu	1433.871887	0.008870234202	0	C70	0	0
